"","IDnum","ageOfTheHouseholdHead","householdSize","farmSize","shareOfHiredLabour","commercializationIndex","totalLaborManDays","farmType","creditaccess","cropChoice","IfHireLabour","perCapitaIncome","percentNonfarmIncome","intensificationStrategies","topgraphicWetnessIndex","distanceToBigMarket"
"23",859,74,4,3.3386595249176,99.0099029541016,25.1496257781982,121.006645202637,"Subsistence","Yes","VegitAndRice","Yes",356906,16.9123344421387,"None",16.5287108660252,14.6490173339844
"24",1052,54,5,1.01171505451202,76.8472900390625,66.7543869018555,200.649383544922,"Subsistence","No","Rice","Yes",110733.3359375,0,"None",17.2804419999645,2.39118695259094
"25",892,39,5,1.51757252216339,21.9178085327148,11.0899877548218,96.2062759399414,"Subsistence","Yes","Rice","Yes",376900,6.27099657058716,"None",14.39643350681,32.089656829834
"26",982,47,4,2.02343010902405,43.5967292785645,59.2697944641113,181.375183105469,"Diversifier","No","VegitAndRice","Yes",508837.78125,35.9949417114258,"ApplyImprovedSeed",26.8383538930497,6.31447792053223
"27",981,47,7,1.41640102863312,36.2264137268066,66.6666641235352,187.093902587891,"Subsistence","Yes","Rice","Yes",95173.2578125,0,"None",19.0995288980582,6.46415519714355
"28",965,48,7,6.07029008865356,56.5217399597168,21.5492134094238,37.8894577026367,"Diversifier","Yes","RiceAndMaize","Yes",844024.0625,0,"UseIrrigationAndFertilizerApplication",17.3937082489249,13.0839290618897
"29",793,45,3,1.61874401569366,14.7928991317749,23.4558258056641,104.401931762695,"Diversifier","Yes","RiceAndMaize","Yes",303238.09375,0,"None",17.5037599003154,34.7628326416016
"30",848,52,6,3.13631653785706,1.84049081802368,14.5518045425415,103.943588256836,"Subsistence","Yes","Rice","Yes",392126.40625,0,"None",26.9797655381756,15.7807455062866
"31",838,42,5,3.03514504432678,79.3103485107422,53.2623176574707,1223.005859375,"Subsistence","Yes","RiceAndMaize","Yes",571551,0,"ApplyImprovedSeed",19.6077195586829,21.2245101928711
"32",766,39,8,4.14803171157837,3.04955530166626,79.4518280029297,189.728546142578,"Subsistence","No","RiceAndMaize","Yes",333598.21875,0,"None",15.1424165923893,15.5224370956421
"33",867,40,5,2.63045907020569,9.63855457305908,32.4324340820312,378.641143798828,"Diversifier","Yes","Maize","Yes",125500,0,"None",14.6590545409851,15.4754247665405
"34",758,38,4,1.01171505451202,52.1897811889648,50,270.827239990234,"Subsistence","No","Rice","Yes",74681.4375,0,"None",25.4133451096763,18.5083904266357
"35",931,38,1,0.485623210668564,3.66972470283508,60,224.453857421875,"Subsistence","No","RiceAndMaize","Yes",556375.75,29.4692268371582,"ApplyFertilizer",17.626665369712,5.79116058349609
"36",995,57,4,1.41640102863312,74.2857131958008,43.0292587280273,197.684127807617,"Subsistence","Yes","RiceAndMaize","Yes",626304.0625,0,"None",25.7647429743387,1.97643709182739
"37",947,40,5,0.687966227531433,70.4819259643555,100,482.581817626953,"Subsistence","Yes","Rice","Yes",163142.859375,45.0533294677734,"None",24.3072617505232,20.0200138092041
"38",804,46,7,2.73163056373596,80.6451644897461,50.8130073547363,158.879470825195,"Subsistence","No","Rice","Yes",381299.5625,4.03796005249023,"None",25.2414948635945,40.4109802246094
"39",769,26,4,0.202343001961708,96.9230804443359,83.3333358764648,321.236694335938,"Subsistence","No","Rice","Yes",877338.625,0,"ApplyFertilizer",14.7428203463047,16.1082496643066
"40",1004,48,6,0.607029020786285,0.279427170753479,61.6666679382324,589.551696777344,"Subsistence","No","Rice","Yes",87745.09375,0,"None",25.4646384008269,2.20857858657837
"41",863,49,4,3.3386595249176,10.8958835601807,62.962963104248,123.702339172363,"Subsistence","No","Rice","Yes",430350.28125,0,"None",19.3538862088038,20.0916633605957
"42",845,49,5,0.809372007846832,0.75,39.2156867980957,494.210327148438,"Diversifier","No","RiceMaizeAndVegit","Yes",223620.703125,0,"CropMultipleTimes",19.9336675828056,23.5171356201172
"43",783,37,2,0.708200514316559,70.0934600830078,64.0087814331055,453.261474609375,"Subsistence","Yes","Rice","Yes",237837.015625,0,"ApplyImprovedSeed",18.4394845195022,28.1762428283691
"44",786,42,7,2.83280205726623,0,4.52254819869995,186.387893676758,"Diversifier","Yes","RiceAndMaize","Yes",267653.0625,21.2459278106689,"None",17.5140206708537,28.9750175476074
"45",837,43,11,2.02343010902405,35,28.5306701660156,296.526184082031,"Diversifier","No","RiceAndMaize","Yes",145443.828125,0,"None",19.2972209729507,62.5105514526367
"46",907,41,4,0.607029020786285,0,35.7142868041992,929.115356445312,"Subsistence","No","Rice","No",432800,31.9051952362061,"None",27.4033799380566,23.5882453918457
"47",929,39,4,0.910543501377106,21.5384616851807,46.875,214.157806396484,"Diversifier","Yes","RiceAndMaize","Yes",182581.21875,0,"None",25.2414948635945,4.7451982498169
"48",760,55,4,3.43983101844788,76.7195739746094,71.4986267089844,439.556488037109,"Subsistence","Yes","RiceMaizeAndVegit","Yes",517500.25,7.28862714767456,"ApplyFertilizer",16.6867220285767,16.3232460021973
"49",950,64,3,1.41640102863312,73.2824401855469,66.0919570922852,277.463806152344,"Diversifier","No","RiceMaizeAndVegit","Yes",3568271,80.849365234375,"None",17.9451190807341,19.9186573028564
"50",772,26,3,2.02343010902405,55,66.6666641235352,148.263092041016,"Subsistence","No","Rice","Yes",889026.8125,0,"ApplyImprovedSeed",26.612040781256,14.7851686477661
"51",872,70,8,0.101171500980854,0,18.6131381988525,1897.767578125,"Subsistence","No","RiceAndMaize","No",56785.71875,0,"None",16.342343533066,49.5632781982422
"52",928,26,3,1.06200003623962,0.552486181259155,52.680721282959,681.732543945312,"Diversifier","No","RiceMaizeAndVegit","Yes",202299.484375,0,"UseIrrigationAndFertilizerApplication",16.241028811728,5.74818754196167
"53",983,70,4,2.52928757667542,0.689655184745789,22.2001991271973,229.313583374023,"Subsistence","No","Rice","Yes",202660.125,0,"None",18.7004983284002,7.16014766693115
"54",900,55,6,4.14803171157837,1.85185182094574,25,156.218673706055,"Subsistence","Yes","Rice","Yes",98446.3984375,0,"None",18.7705330607318,32.7302360534668
"55",768,37,6,1.21405804157257,7.5353217124939,97.3123245239258,327.929138183594,"Diversifier","No","RiceAndMaize","Yes",168503.828125,0,"None",16.2403710960761,15.6655349731445
"56",935,46,8,5.26091814041138,21.9198513031006,51.4285697937012,127.472999572754,"Diversifier","No","RiceAndMaize","Yes",812607.125,34.2542457580566,"ApplyFertilizer",16.1885380058777,19.0132865905762
"57",871,40,8,6.87966203689575,0,43.4227294921875,347.982208251953,"AgroPastoralist","No","RiceAndMaize","No",912036.125,0,"None",19.5902749719504,48.8380241394043
"58",824,65,5,0.809372007846832,19.230770111084,58.8235282897949,449.731384277344,"Diversifier","No","RiceAndMaize","Yes",300100,0,"CropMultipleTimes",17.104828679928,63.1229820251465
"59",1028,65,3,1.82108700275421,37.1612930297852,56.0747680664062,70.9283294677734,"Subsistence","No","RiceAndMaize","Yes",225026.734375,0,"None",20.0851542611341,14.7289352416992
"60",826,28,4,2.32694458961487,81.25,75.4716949462891,371.302337646484,"Subsistence","No","RiceAndMaize","Yes",795311.5,18.3265724182129,"ApplyImprovedSeed",25.9952666184031,63.9106941223145
"61",910,40,3,0.809372007846832,58.1314888000488,39.6442832946777,357.066955566406,"Subsistence","No","VegitAndRice","Yes",731029.4375,20.4797916412354,"None",30.3721326263094,23.3811912536621
"62",864,33,3,0.910543501377106,43.6860084533691,55.5555572509766,643.571655273438,"Subsistence","No","Rice","Yes",350517.21875,0,"None",18.8516586004246,21.7629089355469
"63",833,38,4,1.61874401569366,93.8888854980469,83.3333358764648,111.197319030762,"Diversifier","No","VegitAndRice","Yes",1100607.125,70.0876083374023,"None",17.1411755568889,63.1809883117676
"64",1007,37,6,1.01171505451202,76.8253936767578,0,311.352478027344,"Subsistence","No","Rice","Yes",750675.3125,71.9704666137695,"None",31.6560798304978,2.02449560165405
"65",943,26,3,5.05857515335083,100,77.8884429931641,50.0140838623047,"Subsistence","No","VegitAndRice","Yes",569361.9375,0,"UseIrrigationAndFertilizerApplication",17.1566617701265,18.6109027862549
"66",759,46,4,2.02343010902405,96.6101684570312,63.4703178405762,87.4752197265625,"Diversifier","Yes","RiceMaizeAndVegit","Yes",1399863.625,59.0991859436035,"UseIrrigationAndFertilizerApplication",25.4646384008269,17.9969234466553
"67",990,66,5,2.63045907020569,0.89585667848587,66.6666641235352,678.968933105469,"Subsistence","No","Rice","Yes",150338.296875,0,"None",18.825341293768,6.64936828613281
"68",1051,41,5,1.01171505451202,21.8978099822998,52.1008415222168,135.413619995117,"Diversifier","Yes","RiceMaizeAndVegit","Yes",431314.28125,31.2839164733887,"CropMultipleTimes",24.771491264009,3.21441698074341
"69",779,38,5,12.1405801773071,68.4782638549805,33.673469543457,15.155782699585,"AgroPastoralist","Yes","RiceAndMaize","Yes",986050.8125,36.9783630371094,"ApplyFertilizer",17.5284525113475,34.9625473022461
"70",1034,47,6,2.52928757667542,37.9182167053223,72.8376083374023,106.354057312012,"Subsistence","Yes","RiceAndMaize","Yes",290148.25,0,"None",18.353738031077,3.11853814125061
"71",1016,55,4,2.02343010902405,19.6850395202637,83.3333358764648,125.529418945312,"Subsistence","No","Rice","Yes",259626.796875,30.8958320617676,"ApplyImprovedSeed",26.5960404409193,11.4699363708496
"72",873,50,11,8.90309238433838,0,7.44378232955933,176.118576049805,"AgroPastoralist","No","RiceMaizeAndVegit","No",211561.609375,0,"None",18.3476769760427,49.3340606689453
"73",789,36,3,0.404686003923416,85.2713165283203,36.7458877563477,956.296997070312,"Subsistence","Yes","RiceAndMaize","Yes",679261.9375,0,"ApplyFertilizer",26.2065756987353,29.1734199523926
"74",937,56,6,0.607029020786285,25,66.6666641235352,197.684127807617,"Subsistence","No","Rice","Yes",26185.716796875,0,"None",18.1101159637933,19.419584274292
"75",795,39,3,1.31522953510284,83.6601333618164,46.9802093505859,116.32950592041,"Subsistence","Yes","Rice","Yes",514655.90625,0,"ApplyImprovedSeed",16.9057485741687,40.0923080444336
"76",996,40,5,1.31522953510284,79.1666641235352,66.6666641235352,255.468719482422,"Subsistence","No","RiceAndMaize","Yes",36415.3359375,0,"None",15.4953908690597,1.27247524261475
"77",884,36,11,9.71246433258057,57.7981643676758,21.6216220855713,101.004234313965,"AgroPastoralist","No","RiceAndMaize","Yes",1027857.1875,0,"None",18.5934277941541,41.7085189819336
"78",925,72,2,1.41640102863312,76.2645950317383,0,2177.34936523438,"Diversifier","No","RiceAndMaize","Yes",589070.6875,16.7815570831299,"None",16.705653101445,4.01636838912964
"79",1032,58,1,0.708200514316559,8.73786449432373,73.8379516601562,145.439041137695,"Diversifier","No","RiceAndMaize","Yes",1065930.125,0,"CropMultipleTimes",18.118771137465,2.92427158355713
"80",1040,72,6,1.21405804157257,1.96078431606293,1.3294335603714,168.031509399414,"Diversifier","No","RiceMaizeAndVegit","Yes",18690.474609375,0,"UseIrrigation",16.9335182328941,2.84889554977417
"81",821,36,6,1.61874401569366,36.3636360168457,41.1764717102051,156.294021606445,"Subsistence","Yes","RiceAndMaize","Yes",306769.25,34.3847122192383,"CropMultipleTimes",25.3021194815851,41.4425888061523
"82",782,35,5,3.64217400550842,75.5439529418945,49.6031761169434,315.470916748047,"Diversifier","No","RiceAndMaize","Yes",486714.3125,6.02917909622192,"ApplyImprovedSeed",17.5037599003154,34.8626861572266
"83",993,70,6,4.24920320510864,6.21359205245972,29.4661293029785,121.199195861816,"Subsistence","No","Rice","Yes",176703.578125,38.8909111022949,"None",25.8011106162146,2.02449560165405
"84",1003,60,5,2.2257730960846,65.694221496582,53.6312866210938,207.905288696289,"Subsistence","No","RiceAndMaize","Yes",160272.984375,29.2358512878418,"None",31.6560798304978,1.93504118919373
"85",916,50,5,0.607029020786285,0,44,1138.05651855469,"Subsistence","No","Rice","No",305900,0,"UseIrrigation",17.2299918149834,23.4945335388184
"86",847,25,2,1.01171505451202,100,73.3333358764648,142.332565307617,"Subsistence","Yes","Rice","Yes",289396.5,0,"None",17.9799522191232,22.8251075744629
"87",962,46,6,3.64217400550842,57.324836730957,59.9999961853027,28.7374172210693,"Subsistence","No","Rice","Yes",709303.625,78.9850921630859,"None",23.9791640744334,15.4933986663818
"88",919,42,3,0.910543501377106,70.3296737670898,26.0416679382324,99.9403076171875,"Subsistence","No","Rice","Yes",149533.328125,0,"UseIrrigation",17.2299918149834,23.4945335388184
"89",1001,39,3,1.1128865480423,54.7826080322266,0,413.339538574219,"Subsistence","No","Rice","Yes",13921.5625,0,"None",25.7647429743387,2.07143974304199
"90",880,56,4,1.01171505451202,66.6666641235352,74.817138671875,177.915710449219,"Subsistence","No","Rice","Yes",328862.375,0,"None",16.241028811728,41.5451469421387
"91",1010,48,6,4.65388917922974,99.1071395874023,56.7988166809082,336.922515869141,"Subsistence","No","Rice","Yes",909907.25,4.32062292098999,"None",25.9654136571373,10.6937141418457
"92",890,46,5,1.31522953510284,2.45398783683777,75,247.865478515625,"Subsistence","No","Rice","Yes",266320,0,"None",18.9505044288235,33.0996437072754
"93",941,40,5,1.82108700275421,100,50,428.315612792969,"Subsistence","No","Rice","Yes",1304885.75,77.8469772338867,"None",18.255931705117,17.8084030151367
"94",1009,73,5,0.607029020786285,50.7042236328125,54.3802947998047,467.852416992188,"Subsistence","Yes","VegitAndRice","Yes",77291.640625,0,"None",16.1885380058777,4.41715717315674
"95",901,49,3,2.2257730960846,1.19047617912293,0,150.958786010742,"Subsistence","No","Rice","Yes",16800,0,"None",26.8509326744628,32.455135345459
"96",808,41,6,2.12460160255432,73.2984313964844,33.3201103210449,89.8992080688477,"Subsistence","Yes","VegitAndRice","Yes",492263.46875,0,"None",24.2417256169662,43.4667205810547
"97",926,66,4,0.505857527256012,41.5584411621094,42.3631134033203,304.433532714844,"Subsistence","No","Rice","Yes",14209.3623046875,0,"None",17.0458653830992,4.41944789886475
"98",913,43,6,0.607029020786285,17.0068035125732,46.0674133300781,242.163055419922,"Subsistence","Yes","Rice","Yes",323555.96875,0,"ApplyImprovedSeed",27.4033799380566,23.4878559112549
"99",958,47,3,2.02343010902405,78.391960144043,73.1343307495117,196.695693969727,"Diversifier","Yes","RiceAndMaize","Yes",267352.9375,0,"ApplyImprovedSeed",18.8645620044462,14.6545429229736
"100",785,45,6,1.61874401569366,0.113765642046928,33.0341720581055,543.013610839844,"Diversifier","No","RiceAndMaize","Yes",174213.859375,0,"None",15.5282960193286,35.605583190918
"101",803,60,2,2.02343010902405,100,30.539945602417,420.572967529297,"Subsistence","No","RiceAndMaize","Yes",700211.5,13.2596235275269,"CropMultipleTimes",22.4689063163228,39.8176231384277
"102",862,36,5,1.82108700275421,61.8556709289551,54.2536582946777,106.529777526855,"Subsistence","No","RiceAndMaize","Yes",21580.37109375,0,"None",14.4494338710187,14.4458875656128
"103",761,55,4,4.85623216629028,31.0461196899414,49.109790802002,183.063735961914,"Diversifier","No","RiceMaizeAndVegit","Yes",147613.84375,0,"None",17.8621691908997,17.88551902771
"104",966,42,5,2.2257730960846,91.6666641235352,46.8457221984863,75.4793930053711,"Subsistence","No","Rice","Yes",161081.03125,0,"UseIrrigation",26.8877466452623,15.7013463973999
"105",860,31,4,6.67731904983521,1.45985400676727,11.6067819595337,41.0344314575195,"Diversifier","No","RiceAndMaize","Yes",464991.375,26.7383785247803,"None",17.4004711441873,15.1165027618408
"106",771,62,4,3.84451699256897,0,59.4227523803711,362.594299316406,"Diversifier","No","RiceAndMaize","No",832732.875,0,"ApplyImprovedSeed",18.221425285047,15.8935289382935
"107",975,37,5,2.02343010902405,61.7142868041992,76.3975143432617,345.947204589844,"Subsistence","Yes","Rice","Yes",250594,0,"None",26.8509326744628,6.35362195968628
"108",1042,78,2,1.01171505451202,7.692307472229,1.71939480304718,192.74201965332,"Subsistence","No","Rice","Yes",73387.5,0,"None",25.0338555119196,3.99362659454346
"109",891,29,4,1.31522953510284,1.59151196479797,66.6666641235352,573.283935546875,"Subsistence","Yes","Rice","Yes",167450,0,"None",19.2173833568037,32.6796455383301
"110",1011,38,4,1.21405804157257,9.41176509857178,44.2752151489258,140.026260375977,"Diversifier","No","RiceAndMaize","Yes",230907.875,0,"UseIrrigationAndFertilizerApplication",27.0840265419204,11.8423976898193
"111",991,65,5,1.41640102863312,0.42238649725914,37.1428565979004,668.595947265625,"Diversifier","No","RiceAndMaize","Yes",214574.78125,26.7285614013672,"None",31.6575116162932,1.8900648355484
"112",832,31,3,1.51757252216339,63.3663368225098,68.1818161010742,66.5536575317383,"Subsistence","Yes","Rice","Yes",295857.15625,0,"None",17.3823375984869,63.0235862731934
"113",946,30,4,0.708200514316559,73.3333358764648,100,338.887084960938,"Diversifier","No","Vegitables","Yes",141500,0,"UseIrrigationAndFertilizerApplication",16.5940030883984,19.8180599212646
"114",909,42,7,0.607029020786285,0.282485872507095,64.1104278564453,583.168151855469,"Subsistence","No","Rice","Yes",215933.140625,0,"CropMultipleTimes",15.1424165923893,23.5708656311035
"115",923,40,8,1.51757252216339,16.6666660308838,42.1441802978516,138.378890991211,"Subsistence","Yes","RiceAndMaize","Yes",238064.546875,0,"ApplyFertilizer",15.5472239592582,5.76137685775757
"116",972,40,4,0.455000013113022,0,40,831.0439453125,"Subsistence","No","Rice","No",60874.40625,0,"None",20.2722490848739,10.4394369125366
"117",960,39,5,4.45154619216919,63.7428512573242,35.874439239502,68.721435546875,"Subsistence","No","Rice","Yes",887865.8125,0,"UseIrrigationAndFertilizerApplication",19.0437313000727,14.3858652114868
"118",922,35,3,1.01171505451202,1.58311343193054,35.474006652832,374.611419677734,"Subsistence","No","Rice","Yes",1851392.25,86.0855331420898,"None",16.2403710960761,5.25136995315552
"119",970,58,6,4.24920320510864,25.3246746063232,73.5849075317383,144.968353271484,"Subsistence","Yes","VegitAndRice","Yes",1277598,0,"UseIrrigationAndFertilizerApplication",26.2301061946606,10.771505355835
"120",881,34,8,7.68903398513794,0,63.75,449.471282958984,"AgroPastoralist","No","RiceAndMaize","No",767587.875,0,"None",18.2220004951218,43.840648651123
"121",869,61,6,2.12460160255432,36.3636360168457,32.6441802978516,62.1292953491211,"Subsistence","No","Rice","Yes",801666.0625,0,"None",16.6990184544963,49.3984336853027
"122",932,32,5,0.607029020786285,0.259740263223648,66.6666717529297,634.236572265625,"Subsistence","Yes","Rice","Yes",111587.6953125,55.9418869018555,"None",25.1769563465297,4.61546421051025
"123",955,48,2,0.809372007846832,53.8461532592773,75,642.473388671875,"Subsistence","Yes","Rice","Yes",513772.1875,0,"UseIrrigation",17.9451190807341,13.9863777160644
"124",978,62,4,2.32694458961487,54.0772514343262,47.7845344543457,200.262603759766,"Subsistence","Yes","Rice","Yes",341237.15625,0,"None",18.8645620044462,6.36237621307373
"125",945,29,2,0.809372007846832,0.573065876960754,66.6666641235352,862.397033691406,"Subsistence","Yes","Rice","Yes",187614.296875,0,"None",25.1183103705465,19.5170478820801
"126",854,51,4,1.61874401569366,1.36054420471191,11.9402990341187,181.622299194336,"Diversifier","Yes","RiceAndMaize","Yes",108895.25,0,"ApplyImprovedSeed",26.4942577530325,19.674560546875
"127",984,37,6,1.92225849628449,81.9935684204102,48.355899810791,161.788848876953,"Subsistence","No","Rice","Yes",113612.2265625,0,"None",26.8509326744628,6.31447792053223
"128",841,32,7,4.09744596481323,100,75.7142868041992,42.9535865783691,"Subsistence","No","RiceAndMaize","Yes",181022.140625,0,"None",17.9966084308485,22.8284339904785
"129",811,40,4,2.32694458961487,86.8421020507812,20.5254516601562,261.286834716797,"Subsistence","No","Rice","Yes",545121,20.6151275634766,"ApplyImprovedSeed",19.4184247258686,38.0662078857422
"130",1030,43,6,0.910543501377106,4.10958909988403,66.6666641235352,240.515686035156,"Subsistence","No","Rice","Yes",113366.6640625,0,"None",16.4762200601749,2.87717318534851
"131",1048,55,1,0.505857527256012,0,0,672.126037597656,"Diversifier","No","VegitAndRice","No",NA,13.5958995819092,"CropMultipleTimes",25.1769563465297,3.87138962745667
"132",874,46,11,7.68903398513794,0,0,43.3409461975098,"AgroPastoralist","No","RiceAndMaize","No",105558.4453125,0,"None",18.4375955347534,49.455451965332
"133",775,26,2,1.01171505451202,0.284900277853012,100,346.935638427734,"Subsistence","No","Rice","Yes",211552.265625,0,"None",15.5472239592582,15.4502277374268
"134",806,39,10,3.23748803138733,0,0,29.0348567962646,"Diversifier","Yes","RiceAndMaize","No",118549.6875,81.8667678833008,"None",23.8552005899586,39.9520988464355
"135",823,78,4,1.41640102863312,88.4422073364258,54.7445259094238,140.496932983398,"Subsistence","No","RiceAndMaize","Yes",473196.4375,79.1283340454102,"None",16.9341759485459,63.3746643066406
"136",787,37,6,0.910543501377106,1.83486235141754,75,359.126159667969,"Subsistence","Yes","Rice","Yes",74095.2421875,0,"None",22.4689063163228,32.483341217041
"137",1000,30,3,0.505857527256012,11.3924055099487,50,937.022705078125,"Subsistence","No","Rice","Yes",86058.8125,0,"None",23.9210500851577,2.01196002960205
"138",858,35,3,1.61874401569366,15.5440425872803,12.6984128952026,79.4854888916016,"Diversifier","No","RiceAndMaize","Yes",440672.40625,0,"None",15.3248696981715,14.6707620620728
"139",1039,73,7,5.66560411453247,30.2491111755371,4.9180326461792,49.5975341796875,"Diversifier","No","RiceMaizeAndVegit","Yes",116142.859375,0,"ApplyImprovedSeed",16.4537634789488,4.33039045333862
"140",835,64,6,1.21405804157257,0,26.3157901763916,177.915710449219,"Diversifier","No","RiceAndMaize","Yes",96311.0390625,1.40278768539429,"CropMultipleTimes",17.6877192287665,62.8447685241699
"141",912,44,6,8.09372043609619,1.36986303329468,57.9124565124512,36.0773506164551,"Subsistence","No","Rice","Yes",648986.4375,22.4633922576904,"ApplyImprovedSeed",25.8011106162146,23.3811912536621
"142",999,28,3,0.809372007846832,39.2156867980957,52.7472534179688,441.082702636719,"Subsistence","Yes","Rice","Yes",60323.51953125,0,"None",31.6545434959862,2.02449560165405
"143",791,73,3,10.3194932937622,39.7585525512695,19.5116958618164,60.2015991210938,"Diversifier","No","RiceMaizeAndVegit","Yes",2131333.25,0,"None",16.4443602255269,27.0834789276123
"144",942,45,5,2.47870182991028,65.3650283813477,51.8518524169922,712.873168945312,"Subsistence","Yes","VegitAndRice","Yes",268285.71875,9.58116626739502,"UseIrrigationAndFertilizerApplication",16.1295747090488,18.912691116333
"145",751,59,4,1.21405804157257,27.4509811401367,35.4257774353027,252.047256469727,"Diversifier","No","RiceMaizeAndVegit","Yes",291937.875,7.31126976013184,"CropMultipleTimes",25.359277891818,18.3411426544189
"146",878,47,11,8.49840641021729,1.53104627132416,46.6666679382324,415.018981933594,"AgroPastoralist","No","Rice","Yes",994415.625,0,"None",18.0076963344933,40.9583358764648
"147",818,25,2,0.809372007846832,8.13008117675781,3.93700790405273,455.909027099609,"Diversifier","Yes","RiceAndMaize","Yes",334241.25,6.34129476547241,"CropMultipleTimes",28.9082562810587,42.269359588623
"148",755,32,2,0.910543501377106,54.5454559326172,47.0746459960938,422.824401855469,"Subsistence","No","Rice","Yes",220398.59375,0,"None",20.5776307151535,19.0778484344482
"149",961,41,5,0.910543501377106,81.5498123168945,52.7272758483887,297.624450683594,"Subsistence","No","Rice","Yes",805425.875,0,"UseIrrigationAndFertilizerApplication",18.0327881678845,14.0840787887573
"150",851,47,6,1.41640102863312,2.70270276069641,47.6844444274902,156.735275268555,"Diversifier","No","RiceMaizeAndVegit","Yes",379679.03125,0,"ApplyFertilizer",17.5766559109231,24.0940074920654
