"","IDnum","ageOfTheHouseholdHead","householdSize","farmSize","shareOfHiredLabour","commercializationIndex","totalLaborManDays","farmType","creditaccess","cropChoice","IfHireLabour","perCapitaIncome","percentNonfarmIncome","intensificationStrategies","topgraphicWetnessIndex","distanceToBigMarket"
"23",859,74,4,3.3386595249176,99.0099029541016,25.1496257781982,121.006645202637,"Subsistence","Yes","VegitAndRice","Yes",356906,16.9123344421387,"None",16.5287108660252,14.6490173339844
"24",1052,54,5,1.01171505451202,76.8472900390625,66.7543869018555,200.649383544922,"Subsistence","No","Rice","Yes",110733.3359375,0,"None",17.2804419999645,2.39118695259094
"25",892,39,5,1.51757252216339,21.9178085327148,11.0899877548218,96.2062759399414,"Subsistence","Yes","Rice","Yes",376900,6.27099657058716,"None",14.39643350681,32.089656829834
"26",982,47,4,2.02343010902405,43.5967292785645,59.2697944641113,181.375183105469,"Diversifier","No","VegitAndRice","Yes",508837.78125,35.9949417114258,"ApplyImprovedSeed",26.8383538930497,6.31447792053223
"27",981,47,7,1.41640102863312,36.2264137268066,66.6666641235352,187.093902587891,"Subsistence","Yes","Rice","Yes",95173.2578125,0,"None",19.0995288980582,6.46415519714355
"28",965,48,7,6.07029008865356,56.5217399597168,21.5492134094238,37.8894577026367,"Diversifier","Yes","RiceAndMaize","Yes",844024.0625,0,"UseIrrigationAndFertilizerApplication",17.3937082489249,13.0839290618897
"29",793,45,3,1.61874401569366,14.7928991317749,23.4558258056641,104.401931762695,"Diversifier","Yes","RiceAndMaize","Yes",303238.09375,0,"None",17.5037599003154,34.7628326416016
"30",848,52,6,3.13631653785706,1.84049081802368,14.5518045425415,103.943588256836,"Subsistence","Yes","Rice","Yes",392126.40625,0,"None",26.9797655381756,15.7807455062866
"31",838,42,5,3.03514504432678,79.3103485107422,53.2623176574707,1223.005859375,"Subsistence","Yes","RiceAndMaize","Yes",571551,0,"ApplyImprovedSeed",19.6077195586829,21.2245101928711
"32",766,39,8,4.14803171157837,3.04955530166626,79.4518280029297,189.728546142578,"Subsistence","No","RiceAndMaize","Yes",333598.21875,0,"None",15.1424165923893,15.5224370956421
"33",867,40,5,2.63045907020569,9.63855457305908,32.4324340820312,378.641143798828,"Diversifier","Yes","Maize","Yes",125500,0,"None",14.6590545409851,15.4754247665405
"34",758,38,4,1.01171505451202,52.1897811889648,50,270.827239990234,"Subsistence","No","Rice","Yes",74681.4375,0,"None",25.4133451096763,18.5083904266357
"35",931,38,1,0.485623210668564,3.66972470283508,60,224.453857421875,"Subsistence","No","RiceAndMaize","Yes",556375.75,29.4692268371582,"ApplyFertilizer",17.626665369712,5.79116058349609
"36",995,57,4,1.41640102863312,74.2857131958008,43.0292587280273,197.684127807617,"Subsistence","Yes","RiceAndMaize","Yes",626304.0625,0,"None",25.7647429743387,1.97643709182739
"37",947,40,5,0.687966227531433,70.4819259643555,100,482.581817626953,"Subsistence","Yes","Rice","Yes",163142.859375,45.0533294677734,"None",24.3072617505232,20.0200138092041
"38",804,46,7,2.73163056373596,80.6451644897461,50.8130073547363,158.879470825195,"Subsistence","No","Rice","Yes",381299.5625,4.03796005249023,"None",25.2414948635945,40.4109802246094
"39",769,26,4,0.202343001961708,96.9230804443359,83.3333358764648,321.236694335938,"Subsistence","No","Rice","Yes",877338.625,0,"ApplyFertilizer",14.7428203463047,16.1082496643066
"40",1004,48,6,0.607029020786285,0.279427170753479,61.6666679382324,589.551696777344,"Subsistence","No","Rice","Yes",87745.09375,0,"None",25.4646384008269,2.20857858657837
"41",863,49,4,3.3386595249176,10.8958835601807,62.962963104248,123.702339172363,"Subsistence","No","Rice","Yes",430350.28125,0,"None",19.3538862088038,20.0916633605957
"42",845,49,5,0.809372007846832,0.75,39.2156867980957,494.210327148438,"Diversifier","No","RiceMaizeAndVegit","Yes",223620.703125,0,"CropMultipleTimes",19.9336675828056,23.5171356201172
"43",783,37,2,0.708200514316559,70.0934600830078,64.0087814331055,453.261474609375,"Subsistence","Yes","Rice","Yes",237837.015625,0,"ApplyImprovedSeed",18.4394845195022,28.1762428283691
"44",786,42,7,2.83280205726623,0,4.52254819869995,186.387893676758,"Diversifier","Yes","RiceAndMaize","Yes",267653.0625,21.2459278106689,"None",17.5140206708537,28.9750175476074
"45",837,43,11,2.02343010902405,35,28.5306701660156,296.526184082031,"Diversifier","No","RiceAndMaize","Yes",145443.828125,0,"None",19.2972209729507,62.5105514526367
"46",907,41,4,0.607029020786285,0,35.7142868041992,929.115356445312,"Subsistence","No","Rice","No",432800,31.9051952362061,"None",27.4033799380566,23.5882453918457
"47",929,39,4,0.910543501377106,21.5384616851807,46.875,214.157806396484,"Diversifier","Yes","RiceAndMaize","Yes",182581.21875,0,"None",25.2414948635945,4.7451982498169
"48",760,55,4,3.43983101844788,76.7195739746094,71.4986267089844,439.556488037109,"Subsistence","Yes","RiceMaizeAndVegit","Yes",517500.25,7.28862714767456,"ApplyFertilizer",16.6867220285767,16.3232460021973
"49",950,64,3,1.41640102863312,73.2824401855469,66.0919570922852,277.463806152344,"Diversifier","No","RiceMaizeAndVegit","Yes",3568271,80.849365234375,"None",17.9451190807341,19.9186573028564
"50",772,26,3,2.02343010902405,55,66.6666641235352,148.263092041016,"Subsistence","No","Rice","Yes",889026.8125,0,"ApplyImprovedSeed",26.612040781256,14.7851686477661
"51",872,70,8,0.101171500980854,0,18.6131381988525,1897.767578125,"Subsistence","No","RiceAndMaize","No",56785.71875,0,"None",16.342343533066,49.5632781982422
"52",928,26,3,1.06200003623962,0.552486181259155,52.680721282959,681.732543945312,"Diversifier","No","RiceMaizeAndVegit","Yes",202299.484375,0,"UseIrrigationAndFertilizerApplication",16.241028811728,5.74818754196167
"53",983,70,4,2.52928757667542,0.689655184745789,22.2001991271973,229.313583374023,"Subsistence","No","Rice","Yes",202660.125,0,"None",18.7004983284002,7.16014766693115
"54",900,55,6,4.14803171157837,1.85185182094574,25,156.218673706055,"Subsistence","Yes","Rice","Yes",98446.3984375,0,"None",18.7705330607318,32.7302360534668
"55",768,37,6,1.21405804157257,7.5353217124939,97.3123245239258,327.929138183594,"Diversifier","No","RiceAndMaize","Yes",168503.828125,0,"None",16.2403710960761,15.6655349731445
"56",935,46,8,5.26091814041138,21.9198513031006,51.4285697937012,127.472999572754,"Diversifier","No","RiceAndMaize","Yes",812607.125,34.2542457580566,"ApplyFertilizer",16.1885380058777,19.0132865905762
"57",871,40,8,6.87966203689575,0,43.4227294921875,347.982208251953,"AgroPastoralist","No","RiceAndMaize","No",912036.125,0,"None",19.5902749719504,48.8380241394043
"58",824,65,5,0.809372007846832,19.230770111084,58.8235282897949,449.731384277344,"Diversifier","No","RiceAndMaize","Yes",300100,0,"CropMultipleTimes",17.104828679928,63.1229820251465
"59",1028,65,3,1.82108700275421,37.1612930297852,56.0747680664062,70.9283294677734,"Subsistence","No","RiceAndMaize","Yes",225026.734375,0,"None",20.0851542611341,14.7289352416992
"60",826,28,4,2.32694458961487,81.25,75.4716949462891,371.302337646484,"Subsistence","No","RiceAndMaize","Yes",795311.5,18.3265724182129,"ApplyImprovedSeed",25.9952666184031,63.9106941223145
"61",910,40,3,0.809372007846832,58.1314888000488,39.6442832946777,357.066955566406,"Subsistence","No","VegitAndRice","Yes",731029.4375,20.4797916412354,"None",30.3721326263094,23.3811912536621
"62",864,33,3,0.910543501377106,43.6860084533691,55.5555572509766,643.571655273438,"Subsistence","No","Rice","Yes",350517.21875,0,"None",18.8516586004246,21.7629089355469
"63",833,38,4,1.61874401569366,93.8888854980469,83.3333358764648,111.197319030762,"Diversifier","No","VegitAndRice","Yes",1100607.125,70.0876083374023,"None",17.1411755568889,63.1809883117676
"64",1007,37,6,1.01171505451202,76.8253936767578,0,311.352478027344,"Subsistence","No","Rice","Yes",750675.3125,71.9704666137695,"None",31.6560798304978,2.02449560165405
"65",943,26,3,5.05857515335083,100,77.8884429931641,50.0140838623047,"Subsistence","No","VegitAndRice","Yes",569361.9375,0,"UseIrrigationAndFertilizerApplication",17.1566617701265,18.6109027862549
"66",759,46,4,2.02343010902405,96.6101684570312,63.4703178405762,87.4752197265625,"Diversifier","Yes","RiceMaizeAndVegit","Yes",1399863.625,59.0991859436035,"UseIrrigationAndFertilizerApplication",25.4646384008269,17.9969234466553
"67",990,66,5,2.63045907020569,0.89585667848587,66.6666641235352,678.968933105469,"Subsistence","No","Rice","Yes",150338.296875,0,"None",18.825341293768,6.64936828613281
"68",1051,41,5,1.01171505451202,21.8978099822998,52.1008415222168,135.413619995117,"Diversifier","Yes","RiceMaizeAndVegit","Yes",431314.28125,31.2839164733887,"CropMultipleTimes",24.771491264009,3.21441698074341
"69",779,38,5,12.1405801773071,68.4782638549805,33.673469543457,15.155782699585,"AgroPastoralist","Yes","RiceAndMaize","Yes",986050.8125,36.9783630371094,"ApplyFertilizer",17.5284525113475,34.9625473022461
"70",1034,47,6,2.52928757667542,37.9182167053223,72.8376083374023,106.354057312012,"Subsistence","Yes","RiceAndMaize","Yes",290148.25,0,"None",18.353738031077,3.11853814125061
"71",1016,55,4,2.02343010902405,19.6850395202637,83.3333358764648,125.529418945312,"Subsistence","No","Rice","Yes",259626.796875,30.8958320617676,"ApplyImprovedSeed",26.5960404409193,11.4699363708496
"72",873,50,11,8.90309238433838,0,7.44378232955933,176.118576049805,"AgroPastoralist","No","RiceMaizeAndVegit","No",211561.609375,0,"None",18.3476769760427,49.3340606689453
"73",789,36,3,0.404686003923416,85.2713165283203,36.7458877563477,956.296997070312,"Subsistence","Yes","RiceAndMaize","Yes",679261.9375,0,"ApplyFertilizer",26.2065756987353,29.1734199523926
"74",937,56,6,0.607029020786285,25,66.6666641235352,197.684127807617,"Subsistence","No","Rice","Yes",26185.716796875,0,"None",18.1101159637933,19.419584274292
"75",795,39,3,1.31522953510284,83.6601333618164,46.9802093505859,116.32950592041,"Subsistence","Yes","Rice","Yes",514655.90625,0,"ApplyImprovedSeed",16.9057485741687,40.0923080444336
