"","IDnum","ageOfTheHouseholdHead","householdSize","farmSize","shareOfHiredLabour","commercializationIndex","totalLaborManDays","farmType","creditaccess","cropChoice","IfHireLabour","perCapitaIncome","percentNonfarmIncome","intensificationStrategies","topgraphicWetnessIndex","distanceToBigMarket"
"48",955,48,2,0.809372007846832,53.8461532592773,75,642.473388671875,"Subsistence","Yes","Rice","Yes",513772.1875,0,"UseIrrigation",17.9451190807341,13.9863777160644
"49",978,62,4,2.32694458961487,54.0772514343262,47.7845344543457,200.262603759766,"Subsistence","Yes","Rice","Yes",341237.15625,0,"None",18.8645620044462,6.36237621307373
"50",945,29,2,0.809372007846832,0.573065876960754,66.6666641235352,862.397033691406,"Subsistence","Yes","Rice","Yes",187614.296875,0,"None",25.1183103705465,19.5170478820801
"51",854,51,4,1.61874401569366,1.36054420471191,11.9402990341187,181.622299194336,"Diversifier","Yes","RiceAndMaize","Yes",108895.25,0,"ApplyImprovedSeed",26.4942577530325,19.674560546875
"52",984,37,6,1.92225849628449,81.9935684204102,48.355899810791,161.788848876953,"Subsistence","No","Rice","Yes",113612.2265625,0,"None",26.8509326744628,6.31447792053223
"53",841,32,7,4.09744596481323,100,75.7142868041992,42.9535865783691,"Subsistence","No","RiceAndMaize","Yes",181022.140625,0,"None",17.9966084308485,22.8284339904785
"54",811,40,4,2.32694458961487,86.8421020507812,20.5254516601562,261.286834716797,"Subsistence","No","Rice","Yes",545121,20.6151275634766,"ApplyImprovedSeed",19.4184247258686,38.0662078857422
"55",1030,43,6,0.910543501377106,4.10958909988403,66.6666641235352,240.515686035156,"Subsistence","No","Rice","Yes",113366.6640625,0,"None",16.4762200601749,2.87717318534851
"56",1048,55,1,0.505857527256012,0,0,672.126037597656,"Diversifier","No","VegitAndRice","No",NA,13.5958995819092,"CropMultipleTimes",25.1769563465297,3.87138962745667
"57",874,46,11,7.68903398513794,0,0,43.3409461975098,"AgroPastoralist","No","RiceAndMaize","No",105558.4453125,0,"None",18.4375955347534,49.455451965332
"58",775,26,2,1.01171505451202,0.284900277853012,100,346.935638427734,"Subsistence","No","Rice","Yes",211552.265625,0,"None",15.5472239592582,15.4502277374268
"59",806,39,10,3.23748803138733,0,0,29.0348567962646,"Diversifier","Yes","RiceAndMaize","No",118549.6875,81.8667678833008,"None",23.8552005899586,39.9520988464355
"60",823,78,4,1.41640102863312,88.4422073364258,54.7445259094238,140.496932983398,"Subsistence","No","RiceAndMaize","Yes",473196.4375,79.1283340454102,"None",16.9341759485459,63.3746643066406
"61",787,37,6,0.910543501377106,1.83486235141754,75,359.126159667969,"Subsistence","Yes","Rice","Yes",74095.2421875,0,"None",22.4689063163228,32.483341217041
"62",1000,30,3,0.505857527256012,11.3924055099487,50,937.022705078125,"Subsistence","No","Rice","Yes",86058.8125,0,"None",23.9210500851577,2.01196002960205
"63",858,35,3,1.61874401569366,15.5440425872803,12.6984128952026,79.4854888916016,"Diversifier","No","RiceAndMaize","Yes",440672.40625,0,"None",15.3248696981715,14.6707620620728
"64",1039,73,7,5.66560411453247,30.2491111755371,4.9180326461792,49.5975341796875,"Diversifier","No","RiceMaizeAndVegit","Yes",116142.859375,0,"ApplyImprovedSeed",16.4537634789488,4.33039045333862
"65",835,64,6,1.21405804157257,0,26.3157901763916,177.915710449219,"Diversifier","No","RiceAndMaize","Yes",96311.0390625,1.40278768539429,"CropMultipleTimes",17.6877192287665,62.8447685241699
"66",912,44,6,8.09372043609619,1.36986303329468,57.9124565124512,36.0773506164551,"Subsistence","No","Rice","Yes",648986.4375,22.4633922576904,"ApplyImprovedSeed",25.8011106162146,23.3811912536621
"67",999,28,3,0.809372007846832,39.2156867980957,52.7472534179688,441.082702636719,"Subsistence","Yes","Rice","Yes",60323.51953125,0,"None",31.6545434959862,2.02449560165405
"68",791,73,3,10.3194932937622,39.7585525512695,19.5116958618164,60.2015991210938,"Diversifier","No","RiceMaizeAndVegit","Yes",2131333.25,0,"None",16.4443602255269,27.0834789276123
"69",942,45,5,2.47870182991028,65.3650283813477,51.8518524169922,712.873168945312,"Subsistence","Yes","VegitAndRice","Yes",268285.71875,9.58116626739502,"UseIrrigationAndFertilizerApplication",16.1295747090488,18.912691116333
"70",751,59,4,1.21405804157257,27.4509811401367,35.4257774353027,252.047256469727,"Diversifier","No","RiceMaizeAndVegit","Yes",291937.875,7.31126976013184,"CropMultipleTimes",25.359277891818,18.3411426544189
"71",878,47,11,8.49840641021729,1.53104627132416,46.6666679382324,415.018981933594,"AgroPastoralist","No","Rice","Yes",994415.625,0,"None",18.0076963344933,40.9583358764648
"72",818,25,2,0.809372007846832,8.13008117675781,3.93700790405273,455.909027099609,"Diversifier","Yes","RiceAndMaize","Yes",334241.25,6.34129476547241,"CropMultipleTimes",28.9082562810587,42.269359588623
"73",755,32,2,0.910543501377106,54.5454559326172,47.0746459960938,422.824401855469,"Subsistence","No","Rice","Yes",220398.59375,0,"None",20.5776307151535,19.0778484344482
"74",961,41,5,0.910543501377106,81.5498123168945,52.7272758483887,297.624450683594,"Subsistence","No","Rice","Yes",805425.875,0,"UseIrrigationAndFertilizerApplication",18.0327881678845,14.0840787887573
"75",851,47,6,1.41640102863312,2.70270276069641,47.6844444274902,156.735275268555,"Diversifier","No","RiceMaizeAndVegit","Yes",379679.03125,0,"ApplyFertilizer",17.5766559109231,24.0940074920654
"76",815,51,6,0.809372007846832,0.104058273136616,76.582275390625,1187.34033203125,"Subsistence","No","VegitAndRice","Yes",130559.1328125,0,"UseIrrigationAndFertilizerApplication",23.5675185356614,40.460033416748
"77",985,41,5,1.71991550922394,90.4109573364258,20.8737144470215,169.775787353516,"Subsistence","Yes","Rice","Yes",307358.34375,0,"None",18.6730993559411,6.9376163482666
"78",770,41,4,3.64217400550842,52.4271850585938,49.7716903686523,56.559627532959,"Subsistence","No","Rice","Yes",587020.125,0,"ApplyImprovedSeed",23.8552005899586,15.8095769882202
"79",852,25,3,2.2257730960846,48.2758636474609,71.3375778198242,208.466888427734,"Diversifier","Yes","RiceAndMaize","Yes",651787.3125,0,"None",15.8896198144762,21.8807010650635
"80",800,66,5,2.42811608314514,15.1543502807617,54.1666679382324,220.129501342773,"Subsistence","No","VegitAndRice","Yes",381312.90625,0,"None",17.2804419999645,40.538501739502
"81",1031,51,2,0.910543501377106,49.3013954162598,51.0638313293457,550.220825195312,"Diversifier","No","RiceAndMaize","Yes",854152.375,0,"CropMultipleTimes",18.3263390586179,2.91907596588135
"82",876,64,11,0.101171500980854,2.15053772926331,70.7317047119141,2757.69360351562,"Diversifier","No","RiceAndMaize","Yes",290909.09375,0,"None",18.5714615011821,49.6927642822266
"83",1023,43,8,2.93397355079651,21.2765960693359,75.6215438842773,96.1153869628906,"Subsistence","No","Rice","Yes",258940.6875,0,"UseIrrigationAndFertilizerApplication",26.4201497855555,12.373553276062
"84",902,48,6,3.3386595249176,78.5714263916016,52.6315803527832,670.927978515625,"Subsistence","No","Rice","Yes",635866.375,0,"ApplyImprovedSeed",18.9386699719233,35.0140266418457
"85",827,31,2,0.910543501377106,0.952380955219269,48.3173065185547,345.947235107422,"Diversifier","No","RiceAndMaize","Yes",887328.5625,16.316255569458,"ApplyImprovedSeed",19.0735842613385,60.4248237609863
"86",1008,38,4,0.809372007846832,66.6666641235352,57.5534248352051,667.183959960938,"Subsistence","No","Rice","Yes",250487.53125,0,"None",31.6545434959862,1.93504118919373
"87",777,34,5,6.07029008865356,0.243902444839478,62.0402374267578,135.08415222168,"Diversifier","No","RiceAndMaize","Yes",166039.15625,0,"None",24.771491264009,15.8629369735718
"88",817,37,4,1.31522953510284,58.8235282897949,80,413.616027832031,"Subsistence","Yes","Rice","Yes",236322.59375,0,"None",28.2770484397723,42.0211944580078
"89",850,52,4,1.82108700275421,21.9239864349365,46.8780670166016,405.755828857422,"Diversifier","No","Maize","Yes",64649.2109375,0,"None",17.3708038697095,24.2741546630859
"90",812,32,3,1.21405804157257,81.5046997070312,71.7076721191406,525.510314941406,"Subsistence","Yes","RiceAndMaize","Yes",1112809,45.2144622802734,"ApplyFertilizer",25.2414948635945,43.2140693664551
"91",992,75,7,1.61874401569366,1.54320991039276,46.1538467407227,400.310363769531,"Subsistence","Yes","RiceAndMaize","Yes",275447.4375,15.7127552032471,"ApplyImprovedSeed",31.6575116162932,1.98155081272125
"92",1014,41,8,2.02343010902405,87.4477005004883,32.4561386108398,236.232528686523,"Subsistence","No","Rice","Yes",429958.875,48.3239517211914,"UseIrrigationAndFertilizerApplication",26.4201497855555,12.4745578765869
"93",948,51,6,1.01171505451202,2.02702713012695,61.0169486999512,438.858734130859,"Subsistence","Yes","Rice","Yes",33138.09765625,0,"None",18.1100053391642,19.9247531890869
"94",809,41,5,4.85623216629028,73.5,0,82.3683853149414,"Subsistence","No","Rice","Yes",1494141.875,19.9806632995606,"None",18.1121731548551,63.4132194519043
"95",819,57,6,3.43983101844788,10.693302154541,13.3790473937988,494.791748046875,"Subsistence","Yes","RiceAndMaize","Yes",922661.8125,0,"CropMultipleTimes",28.9082562810587,42.269359588623
"96",957,51,6,6.27263307571411,1.21951222419739,0,156.871917724609,"Subsistence","No","Rice","Yes",175829.796875,0,"None",17.4409557524046,15.4557952880859
"97",973,80,3,3.64217400550842,0.209643602371216,0,130.965728759766,"Diversifier","No","Rice","Yes",219087.265625,33.275016784668,"None",18.7983126230858,7.00584030151367
"98",1020,30,3,0.708200514316559,45.7142868041992,44.4444427490234,345.947235107422,"Subsistence","No","Rice","Yes",184442.203125,0,"None",19.0129596433479,10.813232421875
"99",750,45,5,1.71991550922394,4.34782600402832,19.4617881774902,200.591247558594,"Subsistence","No","RiceAndMaize","Yes",405027.1875,0,"None",17.5994709210614,18.1935043334961
"100",1053,53,6,0.910543501377106,33.8709678649902,22.996057510376,136.182403564453,"Subsistence","No","Rice","Yes",66322.21875,0,"None",17.3410666179552,2.35493874549866
"101",887,47,11,8.90309238433838,0,28,125.798988342285,"AgroPastoralist","Yes","RiceAndMaize","No",169469.296875,0,"None",18.1719900777031,41.0051345825195
"102",865,46,8,14.669867515564,0.566572248935699,49.9615669250488,48.125862121582,"AgroPastoralist","No","RiceAndMaize","Yes",470379.28125,0,"None",15.9985209146808,15.0265274047852
"103",953,41,5,2.32694458961487,69.4789047241211,43.0769233703613,86.59423828125,"Subsistence","Yes","VegitAndRice","Yes",444028.09375,0,"CropMultipleTimes",19.06030818738,14.6928186416626
"104",989,38,7,1.82108700275421,2.82083320617676,25.5288105010986,622.933776855469,"Subsistence","Yes","Rice","Yes",193316.828125,0,"None",18.8645620044462,6.33447933197021
"105",1017,37,4,2.12460160255432,25.9927806854248,90,260.754760742188,"Subsistence","No","Rice","Yes",329348.125,0,"None",24.9538128092973,12.719183921814
"106",1022,36,7,0.607029020786285,50.2994003295898,59.7609558105469,275.110412597656,"Subsistence","No","Rice","Yes",105098.7890625,0,"UseIrrigation",26.4201497855555,12.4745578765869
"107",964,65,4,3.23748803138733,99,75.5833358764648,463.322174072266,"Subsistence","Yes","RiceMaizeAndVegit","Yes",1225082.375,12.5911931991577,"ApplyImprovedSeed",18.8385865196822,14.7217197418213
"108",1024,43,7,1.71991550922394,22.5806446075439,81.8181838989258,270.362121582031,"Subsistence","No","Rice","Yes",186612.46875,0,"ApplyImprovedSeed",17.3077695419016,12.635365486145
"109",814,38,4,1.41640102863312,57.9439239501953,25,302.17431640625,"Subsistence","No","Rice","Yes",221008.0625,0,"None",27.986358864601,40.9976005554199
"110",1019,26,3,1.01171505451202,17.1052627563477,92.6174468994141,751.199645996094,"Subsistence","Yes","Rice","Yes",335971.34375,0,"ApplyFertilizer",18.7501532786489,12.1723585128784
"111",1045,65,2,0.404686003923416,0.17985612154007,0,1373.90466308594,"Subsistence","No","Rice","Yes",NA,0,"None",18.7705330607318,32.7302360534668
"112",805,24,6,0.505857527256012,1.92307686805725,55.5555572509766,925.161682128906,"Diversifier","No","VegitAndRice","Yes",360155.90625,0,"None",16.5872948631466,40.3613662719727
"113",914,46,3,1.41640102863312,0.195694714784622,44.2164840698242,360.773529052734,"Subsistence","No","Rice","Yes",1012833.3125,0,"UseIrrigation",30.361357861779,23.4816074371338
"114",918,79,5,3.03514504432678,0.444444447755814,50,74.1315460205078,"Subsistence","No","Rice","Yes",336600,0,"UseIrrigation",17.7665249951824,23.394172668457
"115",893,24,3,1.12399995326996,51.7241363525391,86.6666641235352,103.202850341797,"Subsistence","No","Rice","Yes",655833.3125,11.8018970489502,"None",18.9266937816323,33.1189041137695
"116",875,50,4,8.90309238433838,0.471142530441284,57.1428565979004,95.3601226806641,"AgroPastoralist","No","RiceAndMaize","Yes",905000.125,0,"None",28.9939355623952,48.8456878662109
"117",988,56,5,1.61874401569366,0.0789266005158424,17.029972076416,782.70556640625,"Subsistence","No","Rice","Yes",224484.796875,0,"None",18.825341293768,7.11975240707397
"118",934,49,5,0.809372007846832,0.129032254219055,73.7192535400391,957.532470703125,"Subsistence","Yes","Rice","Yes",159713.046875,0,"ApplyFertilizer",16.9335182328941,3.53240847587585
"119",924,45,8,1.61874401569366,64.5962753295898,69.7802200317383,99.4598236083984,"Diversifier","No","RiceAndMaize","Yes",454446.9375,76.0466232299805,"None",17.4931339855142,3.73840355873108
"120",940,53,4,1.1128865480423,25.2100849151611,11.5867395401001,106.929138183594,"Subsistence","Yes","Rice","Yes",197545.1875,0,"None",16.6463293529766,19.4164562225342
"121",917,65,3,3.03514504432678,2.82485866546631,89.4009246826172,174.950454711914,"Diversifier","No","RiceAndMaize","Yes",1399309.5,0,"UseIrrigation",27.4033799380566,23.5882453918457
"122",853,38,4,0.910543501377106,0.626304805278778,55.5555572509766,1052.11889648438,"Subsistence","Yes","Rice","Yes",447596.375,17.3647861480713,"ApplyImprovedSeed",14.7007717728325,14.7114038467407
"123",888,70,11,6.77849054336548,6.45161294937134,0,128.052108764648,"AgroPastoralist","No","Rice","Yes",396948.09375,0,"None",18.1809680448328,41.5864143371582
"124",979,37,6,1.01171505451202,52.3809509277344,66.817497253418,332.109313964844,"Subsistence","Yes","Rice","Yes",29513.1484375,0,"None",20.6409738386168,6.31928396224976
"125",903,49,6,4.0468602180481,74.6113967895508,61.3636360168457,47.6912956237793,"Subsistence","No","Rice","Yes",234500,29.4811325073242,"None",18.6187270574437,32.6664810180664
"126",790,48,3,4.65388917922974,91.6167678833008,4.21052646636963,430.607574462891,"Subsistence","No","RiceAndMaize","Yes",2002238.125,0.556659996509552,"None",21.6102013596938,29.9756717681885
"127",896,50,5,0.404686003923416,0.237741455435753,54.0540542602539,1039.38610839844,"Subsistence","No","RiceAndMaize","Yes",1014612,0,"None",27.1962938367067,31.6423473358154
"128",1021,33,3,1.31522953510284,43.7837829589844,66.6666641235352,281.319702148438,"Subsistence","No","Rice","Yes",346667.65625,0,"None",17.0142186511682,11.4035720825195
"129",829,60,5,2.42811608314514,92.0598373413086,29.8734169006348,715.78125,"Subsistence","No","VegitAndRice","Yes",176071.421875,0,"UseIrrigationAndFertilizerApplication",16.7518544032576,63.6642265319824
"130",776,63,4,5.05857515335083,50.7462692260742,22.8112716674805,79.4690170288086,"Diversifier","No","RiceAndMaize","Yes",117016.3828125,0,"None",17.8498089069444,17.2683143615723
"131",1006,69,4,0.607029020786285,37.5335121154785,32.2580642700195,614.468139648438,"Subsistence","No","VegitAndRice","Yes",81191.171875,0,"None",18.805320291673,2.1221170425415
"132",877,45,8,4.14803171157837,29.779691696167,21.4285717010498,238.004455566406,"Subsistence","No","Rice","Yes",644375.0625,0,"None",17.1573194857783,49.3337593078613
"133",801,44,8,1.01171505451202,57.9150581359863,28.5714282989502,256.000946044922,"Subsistence","No","Rice","Yes",48991.9375,0,"None",25.1079634793966,40.5361251831055
"134",765,32,4,4.24920320510864,34.1176452636719,80,220.041259765625,"Subsistence","No","Rice","Yes",834819.0625,0,"None",15.5472239592582,3.92847728729248
"135",843,74,4,3.43983101844788,59.9221801757812,47.0809783935547,74.7129745483398,"Subsistence","No","RiceAndMaize","Yes",219465.5,6.01285552978516,"ApplyImprovedSeed",30.0772803105665,15.7476835250854
"136",920,52,7,0.809372007846832,82.8859024047852,52.573184967041,368.186676025391,"Subsistence","No","Rice","Yes",117668.1171875,12.3805160522461,"ApplyFertilizer",25.0338555119196,4.3918833732605
"137",857,44,7,0.050585750490427,2.33463025093079,75.8947830200195,2540.24096679688,"Subsistence","Yes","RiceMaizeAndVegit","Yes",821855,0,"None",16.0063724722998,15.5693073272705
"138",889,43,7,8.29606342315674,10.4557638168335,81.3008117675781,134.883255004883,"AgroPastoralist","Yes","Rice","Yes",1337663.375,0,"None",18.2334588506831,41.5294342041016
"139",986,30,4,2.42811608314514,2.43902444839477,76.9230804443359,202.626220703125,"Subsistence","No","Rice","Yes",272851.28125,0,"None",18.8385865196822,6.80283546447754
"140",905,47,5,4.35037469863892,73.4265747070312,38.2300872802734,65.7414627075195,"Subsistence","No","RiceAndMaize","Yes",451602.84375,38.4034080505371,"ApplyFertilizer",17.6336520109082,23.394172668457
"141",944,88,1,0.404686003923416,1.96078431606293,33.3333320617676,504.094512939453,"Subsistence","No","Rice","Yes",181114.296875,0,"None",18.1100053391642,19.9247531890869
"142",1013,43,6,12.3429231643677,20.1492538452148,0,21.7128467559814,"AgroPastoralist","Yes","Rice","Yes",241207.484375,0,"ApplyImprovedSeed",28.5373315216105,11.9728527069092
"143",868,42,11,16.9968128204346,30.0699291229248,66.01806640625,243.986923217773,"AgroPastoralist","No","RiceAndMaize","Yes",573298.75,0,"None",28.732304183654,48.9416236877441
"144",788,53,10,3.64217400550842,4.61538457870483,16.6098804473877,160.618362426758,"Diversifier","Yes","RiceAndMaize","Yes",353500,0,"None",26.4391979793241,26.2452831268311
"145",959,63,10,0.809372007846832,45.7142868041992,31.5789470672607,172.973617553711,"Subsistence","No","Rice","Yes",180153.171875,0,"ApplyImprovedSeed",19.0129596433479,14.4864616394043
"146",987,61,6,0.505857527256012,70.6624603271484,49.0196075439453,156.664657592773,"Subsistence","No","Rice","Yes",117237.4765625,0,"None",26.7455721654539,7.09982490539551
"147",1033,53,5,0.708200514316559,29.319372177124,37.5,269.697631835938,"Diversifier","No","RiceAndMaize","Yes",266094.46875,0,"None",17.3077695419016,12.635365486145
"148",1025,36,3,1.1128865480423,45,47.4777450561523,107.827705383301,"Subsistence","Yes","RiceAndMaize","Yes",197963.296875,0,"None",20.0851542611341,14.7289352416992
"149",752,49,4,2.12460160255432,33.3333320617676,37.4978256225586,146.851058959961,"Subsistence","Yes","Rice","Yes",595077.1875,32.2776298522949,"None",25.4133451096763,18.5083904266357
"150",1026,63,6,2.2257730960846,0.16293278336525,0,275.746887207031,"Subsistence","No","RiceAndMaize","Yes",15173.5966796875,0,"None",16.2403710960761,3.15884137153625
"151",1035,35,4,1.31522953510284,32.4324340820312,78.6885223388672,140.659851074219,"Diversifier","Yes","RiceAndMaize","Yes",23637.52734375,0,"None",16.2403710960761,3.15884137153625
"152",886,39,4,5.71618986129761,72.2222213745117,0,113.362228393555,"AgroPastoralist","No","Rice","Yes",15712500,91.8931274414062,"None",16.705653101445,42.1635246276855
